Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2020-04-30,AirNow,60010007.0,3.0,4.2,ug/m3 LC,18,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-01,AQS,60010007.0,3.0,4.4,ug/m3 LC,18,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-02,AQS,60010007.0,3.0,3.1,ug/m3 LC,13,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-03,AQS,60010007.0,3.0,3.1,ug/m3 LC,13,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-04,AQS,60010007.0,3.0,3.9,ug/m3 LC,16,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-05,AQS,60010007.0,3.0,3.7,ug/m3 LC,15,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-06,AQS,60010007.0,3.0,4.8,ug/m3 LC,20,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-07,AQS,60010007.0,3.0,4.3,ug/m3 LC,18,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-08,AQS,60010007.0,3.0,6.0,ug/m3 LC,25,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-09,AQS,60010007.0,3.0,8.3,ug/m3 LC,35,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-10,AQS,60010007.0,3.0,6.8,ug/m3 LC,28,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-11,AQS,60010007.0,3.0,4.1,ug/m3 LC,17,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-12,AQS,60010007.0,3.0,3.0,ug/m3 LC,13,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-13,AQS,60010007.0,3.0,3.5,ug/m3 LC,15,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-14,AQS,60010007.0,3.0,2.4,ug/m3 LC,10,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-15,AQS,60010007.0,3.0,3.1,ug/m3 LC,13,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-16,AQS,60010007.0,3.0,2.1,ug/m3 LC,9,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-17,AQS,60010007.0,3.0,1.4,ug/m3 LC,6,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-18,AQS,60010007.0,3.0,2.7,ug/m3 LC,11,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-19,AQS,60010007.0,3.0,3.1,ug/m3 LC,13,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-20,AQS,60010007.0,3.0,3.5,ug/m3 LC,15,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-21,AQS,60010007.0,3.0,4.4,ug/m3 LC,18,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-22,AQS,60010007.0,3.0,5.4,ug/m3 LC,23,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-23,AQS,60010007.0,3.0,5.3,ug/m3 LC,22,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-24,AQS,60010007.0,3.0,5.7,ug/m3 LC,24,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-25,AQS,60010007.0,3.0,5.7,ug/m3 LC,24,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-26,AQS,60010007.0,3.0,4.8,ug/m3 LC,20,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-27,AQS,60010007.0,3.0,4.4,ug/m3 LC,18,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-28,AQS,60010007.0,3.0,5.1,ug/m3 LC,21,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-29,AQS,60010007.0,3.0,2.9,ug/m3 LC,12,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-30,AQS,60010007.0,3.0,2.7,ug/m3 LC,11,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-05-31,AQS,60010007.0,3.0,3.5,ug/m3 LC,15,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-01,AirNow,60010007.0,3.0,4.2,ug/m3 LC,18,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-02,AirNow,60010007.0,3.0,5.9,ug/m3 LC,25,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-03,AirNow,60010007.0,3.0,6.9,ug/m3 LC,29,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-04,AirNow,60010007.0,3.0,7.2,ug/m3 LC,30,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-05,AirNow,60010007.0,3.0,6.1,ug/m3 LC,25,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-06,AirNow,60010007.0,3.0,4.7,ug/m3 LC,20,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-07,AirNow,60010007.0,3.0,3.5,ug/m3 LC,15,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-08,AirNow,60010007.0,3.0,2.3,ug/m3 LC,10,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-09,AirNow,60010007.0,3.0,3.1,ug/m3 LC,13,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-10,AirNow,60010007.0,3.0,3.7,ug/m3 LC,15,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-11,AirNow,60010007.0,3.0,2.2,ug/m3 LC,9,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-12,AirNow,60010007.0,3.0,3.0,ug/m3 LC,13,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-13,AirNow,60010007.0,3.0,2.9,ug/m3 LC,12,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-14,AirNow,60010007.0,3.0,1.8,ug/m3 LC,8,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-15,AirNow,60010007.0,3.0,3.7,ug/m3 LC,15,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-16,AirNow,60010007.0,3.0,5.0,ug/m3 LC,21,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-17,AirNow,60010007.0,3.0,2.3,ug/m3 LC,10,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-18,AirNow,60010007.0,3.0,3.5,ug/m3 LC,15,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-19,AirNow,60010007.0,3.0,7.0,ug/m3 LC,29,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-20,AirNow,60010007.0,3.0,6.9,ug/m3 LC,29,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-21,AirNow,60010007.0,3.0,5.4,ug/m3 LC,23,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-22,AirNow,60010007.0,3.0,7.0,ug/m3 LC,29,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-23,AirNow,60010007.0,3.0,6.8,ug/m3 LC,28,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-24,AirNow,60010007.0,3.0,7.4,ug/m3 LC,31,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-25,AirNow,60010007.0,3.0,6.1,ug/m3 LC,25,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-26,AirNow,60010007.0,3.0,6.7,ug/m3 LC,28,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-27,AirNow,60010007.0,3.0,5.7,ug/m3 LC,24,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-28,AirNow,60010007.0,3.0,8.1,ug/m3 LC,34,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-29,AirNow,60010007.0,3.0,5.3,ug/m3 LC,22,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-06-30,AirNow,60010007.0,3.0,6.3,ug/m3 LC,26,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-01,AirNow,60010007.0,3.0,10.0,ug/m3 LC,42,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-02,AirNow,60010007.0,3.0,7.6,ug/m3 LC,32,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-03,AirNow,60010007.0,3.0,8.5,ug/m3 LC,35,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-04,AirNow,60010007.0,3.0,13.6,ug/m3 LC,54,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-05,AirNow,60010007.0,3.0,13.6,ug/m3 LC,54,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-06,AirNow,60010007.0,3.0,7.8,ug/m3 LC,33,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-07,AirNow,60010007.0,3.0,7.8,ug/m3 LC,33,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-08,AirNow,60010007.0,3.0,8.1,ug/m3 LC,34,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-09,AirNow,60010007.0,3.0,9.1,ug/m3 LC,38,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-10,AirNow,60010007.0,3.0,3.7,ug/m3 LC,15,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-11,AirNow,60010007.0,3.0,4.3,ug/m3 LC,18,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-12,AirNow,60010007.0,3.0,6.4,ug/m3 LC,27,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-13,AirNow,60010007.0,3.0,9.3,ug/m3 LC,39,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-14,AirNow,60010007.0,3.0,7.3,ug/m3 LC,30,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-15,AirNow,60010007.0,3.0,5.3,ug/m3 LC,22,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-16,AirNow,60010007.0,3.0,5.4,ug/m3 LC,23,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-17,AirNow,60010007.0,3.0,5.6,ug/m3 LC,23,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-18,AirNow,60010007.0,3.0,5.0,ug/m3 LC,21,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-19,AirNow,60010007.0,3.0,4.3,ug/m3 LC,18,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-20,AirNow,60010007.0,3.0,2.9,ug/m3 LC,12,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-21,AirNow,60010007.0,3.0,3.4,ug/m3 LC,14,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-22,AirNow,60010007.0,3.0,4.3,ug/m3 LC,18,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-23,AirNow,60010007.0,3.0,4.1,ug/m3 LC,17,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-24,AirNow,60010007.0,3.0,6.6,ug/m3 LC,28,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-25,AirNow,60010007.0,3.0,8.0,ug/m3 LC,33,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-26,AirNow,60010007.0,3.0,7.2,ug/m3 LC,30,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-27,AirNow,60010007.0,3.0,5.3,ug/m3 LC,22,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-28,AirNow,60010007.0,3.0,6.2,ug/m3 LC,26,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-29,AirNow,60010007.0,3.0,4.7,ug/m3 LC,20,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-30,AirNow,60010007.0,3.0,5.3,ug/m3 LC,22,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-07-31,AirNow,60010007.0,3.0,5.3,ug/m3 LC,22,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-01,AirNow,60010007.0,3.0,3.7,ug/m3 LC,15,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-02,AirNow,60010007.0,3.0,4.0,ug/m3 LC,17,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-03,AirNow,60010007.0,3.0,4.5,ug/m3 LC,19,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-04,AirNow,60010007.0,3.0,4.2,ug/m3 LC,18,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-05,AirNow,60010007.0,3.0,5.2,ug/m3 LC,22,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-06,AirNow,60010007.0,3.0,4.7,ug/m3 LC,20,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-07,AirNow,60010007.0,3.0,7.1,ug/m3 LC,30,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-08,AirNow,60010007.0,3.0,10.3,ug/m3 LC,43,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-09,AirNow,60010007.0,3.0,9.5,ug/m3 LC,40,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-10,AirNow,60010007.0,3.0,6.5,ug/m3 LC,27,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-11,AirNow,60010007.0,3.0,6.0,ug/m3 LC,25,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-12,AirNow,60010007.0,3.0,6.4,ug/m3 LC,27,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-13,AirNow,60010007.0,3.0,5.3,ug/m3 LC,22,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-14,AirNow,60010007.0,3.0,6.1,ug/m3 LC,25,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-15,AirNow,60010007.0,3.0,6.0,ug/m3 LC,25,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-16,AirNow,60010007.0,3.0,14.1,ug/m3 LC,55,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-17,AirNow,60010007.0,3.0,13.0,ug/m3 LC,53,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-18,AirNow,60010007.0,3.0,18.0,ug/m3 LC,63,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-19,AirNow,60010007.0,3.0,45.3,ug/m3 LC,125,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-20,AirNow,60010007.0,3.0,63.4,ug/m3 LC,155,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-21,AirNow,60010007.0,3.0,54.5,ug/m3 LC,148,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-22,AirNow,60010007.0,3.0,46.3,ug/m3 LC,128,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-23,AirNow,60010007.0,3.0,99.9,ug/m3 LC,174,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
2020-08-24,AirNow,60010007.0,3.0,57.9,ug/m3 LC,152,Livermore,1.0,100.0,88101,PM2.5 - Local Conditions,41860.0,"San Francisco-Oakland-Hayward, CA",6.0,California,1.0,Alameda,37.687526,-121.784217
